user_id,event_type,product_id,category,price,event_time,device,location
647,checkout,P101,Grocery,6255,2026-01-02 12:24:00,mobile,Bangalore
663,add_to_cart,P105,Grocery,5354,2026-01-02 12:25:00,mobile,Mumbai
236,view,P104,Grocery,4454,2026-01-02 12:26:00,mobile,Delhi
203,add_to_cart,P104,Beauty,19937,2026-01-02 12:27:00,mobile,Delhi
256,view,P103,Electronics,2616,2026-01-02 12:28:00,mobile,Pune
598,purchase,P102,Beauty,15972,2026-01-02 12:29:00,mobile,Bangalore
662,view,P102,Clothing,10256,2026-01-02 12:30:00,mobile,Bangalore
235,view,P102,Electronics,8938,2026-01-02 12:31:00,desktop,Pune
534,view,P104,Electronics,12834,2026-01-02 12:32:00,mobile,Mumbai
860,view,P102,Beauty,11122,2026-01-02 12:33:00,mobile,Mumbai
770,checkout,P104,Clothing,5308,2026-01-02 12:34:00,mobile,Delhi
541,view,P103,Clothing,16678,2026-01-02 12:35:00,desktop,Bangalore
213,view,P101,Electronics,13825,2026-01-02 12:36:00,mobile,Delhi
463,add_to_cart,P105,Grocery,9437,2026-01-02 12:37:00,desktop,Pune
436,view,P103,Clothing,10801,2026-01-02 12:38:00,mobile,Delhi
283,view,P104,Beauty,10375,2026-01-02 12:39:00,mobile,Mumbai
88,checkout,P103,Clothing,6310,2026-01-02 12:40:00,desktop,Mumbai
1068,checkout,P105,Electronics,11644,2026-01-02 12:41:00,desktop,Pune
461,purchase,P101,Grocery,16427,2026-01-02 12:42:00,mobile,Mumbai
278,checkout,P105,Clothing,14141,2026-01-02 12:43:00,mobile,Pune
421,add_to_cart,P104,Electronics,16805,2026-01-02 12:44:00,mobile,Bangalore
696,view,P105,Clothing,10579,2026-01-02 12:45:00,desktop,Pune
515,checkout,P103,Grocery,11423,2026-01-02 12:46:00,mobile,Pune
703,checkout,P102,Beauty,13037,2026-01-02 12:47:00,mobile,Pune
19,checkout,P103,Electronics,1802,2026-01-02 12:48:00,mobile,Mumbai
23,add_to_cart,P104,Electronics,10504,2026-01-02 12:49:00,mobile,Bangalore
413,view,P101,Grocery,930,2026-01-02 12:50:00,mobile,Delhi
1054,checkout,P105,Electronics,8480,2026-01-02 12:51:00,mobile,Bangalore
108,checkout,P101,Grocery,191,2026-01-02 12:52:00,mobile,Mumbai
1152,purchase,P104,Electronics,3977,2026-01-02 12:53:00,mobile,Bangalore
1135,view,P105,Grocery,10203,2026-01-02 12:54:00,mobile,Bangalore
136,view,P103,Clothing,18820,2026-01-02 12:55:00,mobile,Pune
362,view,P103,Clothing,7776,2026-01-02 12:56:00,mobile,Pune
129,checkout,P104,Clothing,1680,2026-01-02 12:57:00,mobile,Mumbai
515,view,P105,Electronics,15887,2026-01-02 12:58:00,mobile,Pune
449,view,P103,Grocery,9700,2026-01-02 12:59:00,mobile,Mumbai
1128,purchase,P104,Grocery,15512,2026-01-02 13:00:00,desktop,Delhi
874,view,P104,Beauty,573,2026-01-02 13:01:00,mobile,Bangalore
473,checkout,P101,Clothing,11724,2026-01-02 13:02:00,mobile,Delhi
1034,view,P103,Beauty,16753,2026-01-02 13:03:00,mobile,Delhi
302,checkout,P105,Clothing,17177,2026-01-02 13:04:00,mobile,Bangalore
231,add_to_cart,P103,Beauty,12763,2026-01-02 13:05:00,mobile,Pune
923,purchase,P103,Clothing,17899,2026-01-02 13:06:00,mobile,Delhi
1090,purchase,P103,Grocery,14617,2026-01-02 13:07:00,mobile,Bangalore
937,view,P104,Clothing,18567,2026-01-02 13:08:00,mobile,Delhi
112,view,P102,Electronics,17719,2026-01-02 13:09:00,mobile,Delhi
1037,view,P102,Clothing,4067,2026-01-02 13:10:00,desktop,Bangalore
500,add_to_cart,P101,Clothing,13311,2026-01-02 13:11:00,desktop,Pune
932,checkout,P103,Grocery,6734,2026-01-02 13:12:00,desktop,Mumbai
598,add_to_cart,P102,Electronics,940,2026-01-02 13:13:00,mobile,Bangalore
234,add_to_cart,P101,Grocery,1561,2026-01-02 13:14:00,desktop,Mumbai
602,view,P104,Beauty,15505,2026-01-02 13:15:00,desktop,Bangalore
314,checkout,P103,Beauty,15103,2026-01-02 13:16:00,desktop,Bangalore
566,purchase,P105,Electronics,3572,2026-01-02 13:17:00,mobile,Mumbai
1036,view,P104,Beauty,15947,2026-01-02 13:18:00,desktop,Mumbai
209,add_to_cart,P101,Electronics,6675,2026-01-02 13:19:00,mobile,Pune
1038,view,P104,Clothing,4943,2026-01-02 13:20:00,mobile,Bangalore
1044,add_to_cart,P105,Beauty,7839,2026-01-02 13:21:00,mobile,Bangalore
587,add_to_cart,P104,Clothing,14952,2026-01-02 13:22:00,desktop,Bangalore
1015,view,P101,Grocery,16424,2026-01-02 13:23:00,desktop,Pune
1094,add_to_cart,P105,Beauty,18993,2026-01-02 13:24:00,mobile,Mumbai
1125,view,P105,Grocery,9257,2026-01-02 13:25:00,mobile,Bangalore
698,add_to_cart,P104,Grocery,18522,2026-01-02 13:26:00,mobile,Mumbai
132,add_to_cart,P105,Electronics,14616,2026-01-02 13:27:00,mobile,Pune
1156,view,P104,Grocery,12532,2026-01-02 13:28:00,mobile,Delhi
1044,checkout,P103,Electronics,18334,2026-01-02 13:29:00,mobile,Mumbai
536,checkout,P105,Electronics,7532,2026-01-02 13:30:00,desktop,Pune
1014,view,P104,Electronics,18937,2026-01-02 13:31:00,mobile,Delhi
227,view,P103,Electronics,15248,2026-01-02 13:32:00,mobile,Bangalore
1178,checkout,P105,Electronics,19500,2026-01-02 13:33:00,desktop,Bangalore
822,purchase,P103,Clothing,11294,2026-01-02 13:34:00,desktop,Mumbai
871,view,P105,Electronics,14919,2026-01-02 13:35:00,desktop,Delhi
405,view,P101,Beauty,6725,2026-01-02 13:36:00,mobile,Pune
202,view,P101,Electronics,7504,2026-01-02 13:37:00,desktop,Bangalore
38,add_to_cart,P104,Clothing,14774,2026-01-02 13:38:00,mobile,Bangalore
942,view,P102,Beauty,10607,2026-01-02 13:39:00,desktop,Delhi
188,view,P101,Beauty,18797,2026-01-02 13:40:00,desktop,Pune
1081,add_to_cart,P102,Clothing,4723,2026-01-02 13:41:00,desktop,Bangalore
941,add_to_cart,P103,Beauty,19647,2026-01-02 13:42:00,mobile,Bangalore
1044,view,P103,Clothing,7115,2026-01-02 13:43:00,mobile,Mumbai
273,add_to_cart,P102,Grocery,15361,2026-01-02 13:44:00,desktop,Pune
1143,add_to_cart,P104,Grocery,7882,2026-01-02 13:45:00,desktop,Bangalore
583,view,P105,Electronics,5314,2026-01-02 13:46:00,mobile,Delhi
516,view,P102,Electronics,7038,2026-01-02 13:47:00,desktop,Bangalore
526,checkout,P102,Electronics,3088,2026-01-02 13:48:00,mobile,Pune
336,view,P102,Electronics,5256,2026-01-02 13:49:00,mobile,Mumbai
698,checkout,P102,Clothing,5612,2026-01-02 13:50:00,mobile,Bangalore
1079,purchase,P102,Grocery,9888,2026-01-02 13:51:00,mobile,Delhi
500,view,P104,Clothing,14285,2026-01-02 13:52:00,mobile,Bangalore
900,view,P101,Beauty,18834,2026-01-02 13:53:00,desktop,Delhi
766,add_to_cart,P105,Beauty,10071,2026-01-02 13:54:00,mobile,Pune
536,checkout,P101,Beauty,10740,2026-01-02 13:55:00,mobile,Mumbai
162,purchase,P102,Beauty,19354,2026-01-02 13:56:00,desktop,Pune
594,checkout,P101,Beauty,6587,2026-01-02 13:57:00,desktop,Bangalore
159,view,P104,Grocery,19394,2026-01-02 13:58:00,mobile,Bangalore
60,add_to_cart,P103,Clothing,13788,2026-01-02 13:59:00,mobile,Mumbai
915,add_to_cart,P101,Beauty,12552,2026-01-02 14:00:00,mobile,Delhi
211,add_to_cart,P105,Electronics,15472,2026-01-02 14:01:00,desktop,Pune
406,view,P104,Grocery,12099,2026-01-02 14:02:00,mobile,Delhi
664,view,P103,Electronics,13534,2026-01-02 14:03:00,mobile,Bangalore
1133,checkout,P104,Grocery,12516,2026-01-02 14:04:00,desktop,Delhi
1100,add_to_cart,P102,Grocery,19348,2026-01-02 14:05:00,mobile,Pune
542,view,P103,Electronics,14045,2026-01-02 14:06:00,mobile,Delhi
998,view,P105,Electronics,1117,2026-01-02 14:07:00,desktop,Bangalore
1141,checkout,P103,Beauty,4790,2026-01-02 14:08:00,mobile,Pune
927,checkout,P105,Electronics,8473,2026-01-02 14:09:00,mobile,Delhi
868,view,P102,Clothing,14478,2026-01-02 14:10:00,desktop,Delhi
19,view,P105,Grocery,18935,2026-01-02 14:11:00,desktop,Pune
432,view,P104,Grocery,18436,2026-01-02 14:12:00,mobile,Bangalore
740,purchase,P101,Beauty,4800,2026-01-02 14:13:00,mobile,Pune
183,add_to_cart,P104,Grocery,14001,2026-01-02 14:14:00,desktop,Bangalore
113,add_to_cart,P104,Electronics,760,2026-01-02 14:15:00,mobile,Delhi
481,add_to_cart,P103,Grocery,17799,2026-01-02 14:16:00,mobile,Pune
1170,view,P102,Grocery,7481,2026-01-02 14:17:00,mobile,Bangalore
831,checkout,P101,Electronics,3019,2026-01-02 14:18:00,mobile,Pune
1137,add_to_cart,P105,Electronics,18556,2026-01-02 14:19:00,desktop,Delhi
763,view,P103,Grocery,18503,2026-01-02 14:20:00,mobile,Pune
476,view,P102,Clothing,11032,2026-01-02 14:21:00,desktop,Delhi
763,add_to_cart,P101,Electronics,915,2026-01-02 14:22:00,desktop,Delhi
971,purchase,P104,Clothing,14610,2026-01-02 14:23:00,desktop,Delhi
1020,view,P102,Clothing,12389,2026-01-02 14:24:00,desktop,Bangalore
1142,checkout,P102,Beauty,4834,2026-01-02 14:25:00,desktop,Bangalore
161,checkout,P102,Clothing,2853,2026-01-02 14:26:00,mobile,Mumbai
401,view,P104,Beauty,6605,2026-01-02 14:27:00,mobile,Bangalore
198,view,P105,Clothing,11659,2026-01-02 14:28:00,desktop,Mumbai
660,view,P103,Beauty,15005,2026-01-02 14:29:00,mobile,Pune
1071,checkout,P105,Electronics,4785,2026-01-02 14:30:00,mobile,Delhi
399,view,P101,Grocery,16685,2026-01-02 14:31:00,mobile,Bangalore
78,view,P103,Grocery,17488,2026-01-02 14:32:00,mobile,Delhi
124,add_to_cart,P101,Beauty,17796,2026-01-02 14:33:00,desktop,Mumbai
75,checkout,P104,Electronics,18509,2026-01-02 14:34:00,desktop,Bangalore
137,view,P105,Beauty,19617,2026-01-02 14:35:00,mobile,Bangalore
602,add_to_cart,P102,Beauty,11865,2026-01-02 14:36:00,desktop,Bangalore
837,add_to_cart,P103,Electronics,4321,2026-01-02 14:37:00,mobile,Bangalore
500,add_to_cart,P102,Clothing,15427,2026-01-02 14:38:00,desktop,Delhi
138,checkout,P101,Clothing,3771,2026-01-02 14:39:00,mobile,Bangalore
50,view,P102,Electronics,5041,2026-01-02 14:40:00,desktop,Mumbai
973,checkout,P102,Beauty,12566,2026-01-02 14:41:00,mobile,Bangalore
254,add_to_cart,P104,Grocery,18088,2026-01-02 14:42:00,mobile,Mumbai
710,add_to_cart,P104,Beauty,18386,2026-01-02 14:43:00,desktop,Mumbai
563,add_to_cart,P105,Clothing,12291,2026-01-02 14:44:00,mobile,Delhi
757,add_to_cart,P101,Electronics,4688,2026-01-02 14:45:00,desktop,Bangalore
547,view,P104,Electronics,10911,2026-01-02 14:46:00,mobile,Mumbai
922,add_to_cart,P104,Electronics,18833,2026-01-02 14:47:00,mobile,Bangalore
581,add_to_cart,P105,Clothing,8028,2026-01-02 14:48:00,mobile,Delhi
49,add_to_cart,P103,Beauty,15425,2026-01-02 14:49:00,mobile,Delhi
917,view,P105,Electronics,7220,2026-01-02 14:50:00,mobile,Bangalore
1098,purchase,P102,Grocery,14374,2026-01-02 14:51:00,desktop,Mumbai
704,add_to_cart,P102,Electronics,4819,2026-01-02 14:52:00,mobile,Pune
261,view,P104,Beauty,8181,2026-01-02 14:53:00,desktop,Pune
356,add_to_cart,P104,Clothing,14650,2026-01-02 14:54:00,mobile,Delhi
638,checkout,P105,Grocery,16454,2026-01-02 14:55:00,mobile,Mumbai
743,checkout,P105,Grocery,10964,2026-01-02 14:56:00,mobile,Pune
1010,add_to_cart,P101,Electronics,19161,2026-01-02 14:57:00,mobile,Mumbai
931,checkout,P102,Beauty,17031,2026-01-02 14:58:00,desktop,Bangalore
641,view,P105,Electronics,12724,2026-01-02 14:59:00,mobile,Delhi
792,add_to_cart,P103,Grocery,3461,2026-01-02 15:00:00,mobile,Bangalore
612,checkout,P101,Electronics,13807,2026-01-02 15:01:00,mobile,Bangalore
809,checkout,P105,Beauty,2024,2026-01-02 15:02:00,mobile,Bangalore
686,add_to_cart,P104,Clothing,12747,2026-01-02 15:03:00,mobile,Mumbai
188,checkout,P105,Grocery,6781,2026-01-02 15:04:00,mobile,Pune
985,view,P104,Beauty,2801,2026-01-02 15:05:00,mobile,Bangalore
548,checkout,P104,Electronics,14275,2026-01-02 15:06:00,desktop,Delhi
725,view,P102,Grocery,10222,2026-01-02 15:07:00,desktop,Mumbai
926,view,P102,Electronics,16905,2026-01-02 15:08:00,mobile,Pune
876,view,P105,Electronics,16819,2026-01-02 15:09:00,mobile,Bangalore
618,add_to_cart,P105,Clothing,9818,2026-01-02 15:10:00,desktop,Delhi
414,view,P103,Electronics,156,2026-01-02 15:11:00,desktop,Bangalore
903,view,P101,Electronics,14073,2026-01-02 15:12:00,desktop,Pune
163,view,P101,Beauty,15452,2026-01-02 15:13:00,desktop,Pune
270,view,P105,Electronics,15152,2026-01-02 15:14:00,mobile,Bangalore
632,add_to_cart,P102,Clothing,3247,2026-01-02 15:15:00,desktop,Bangalore
906,add_to_cart,P103,Electronics,3637,2026-01-02 15:16:00,desktop,Mumbai
205,view,P101,Electronics,821,2026-01-02 15:17:00,mobile,Pune
582,checkout,P105,Electronics,12369,2026-01-02 15:18:00,mobile,Pune
841,checkout,P102,Grocery,16869,2026-01-02 15:19:00,mobile,Bangalore
596,checkout,P102,Clothing,19301,2026-01-02 15:20:00,mobile,Delhi
250,view,P102,Grocery,7526,2026-01-02 15:21:00,mobile,Bangalore
875,checkout,P104,Clothing,13888,2026-01-02 15:22:00,mobile,Bangalore
196,view,P102,Clothing,14107,2026-01-02 15:23:00,mobile,Pune
690,view,P105,Beauty,11179,2026-01-02 15:24:00,mobile,Mumbai
1094,view,P103,Grocery,14446,2026-01-02 15:25:00,mobile,Bangalore
639,checkout,P105,Clothing,7215,2026-01-02 15:26:00,desktop,Delhi
672,view,P102,Clothing,11011,2026-01-02 15:27:00,mobile,Delhi
1172,view,P103,Beauty,359,2026-01-02 15:28:00,desktop,Bangalore
944,view,P101,Grocery,8891,2026-01-02 15:29:00,desktop,Delhi
199,checkout,P101,Electronics,7636,2026-01-02 15:30:00,desktop,Delhi
492,add_to_cart,P105,Beauty,19739,2026-01-02 15:31:00,desktop,Bangalore
896,view,P103,Clothing,9047,2026-01-02 15:32:00,mobile,Delhi
142,add_to_cart,P105,Grocery,11869,2026-01-02 15:33:00,mobile,Delhi
165,add_to_cart,P103,Clothing,19641,2026-01-02 15:34:00,mobile,Bangalore
314,add_to_cart,P103,Beauty,11050,2026-01-02 15:35:00,desktop,Pune
21,view,P105,Beauty,16960,2026-01-02 15:36:00,mobile,Mumbai
1106,checkout,P103,Grocery,5383,2026-01-02 15:37:00,mobile,Mumbai
1155,view,P102,Beauty,9891,2026-01-02 15:38:00,desktop,Pune
984,add_to_cart,P103,Beauty,2459,2026-01-02 15:39:00,desktop,Bangalore
305,view,P103,Electronics,7505,2026-01-02 15:40:00,desktop,Pune
371,view,P105,Clothing,17745,2026-01-02 15:41:00,mobile,Mumbai
853,view,P101,Electronics,14457,2026-01-02 15:42:00,mobile,Mumbai
384,add_to_cart,P104,Electronics,6423,2026-01-02 15:43:00,mobile,Mumbai
445,view,P103,Grocery,6037,2026-01-02 15:44:00,mobile,Mumbai
425,checkout,P104,Beauty,18066,2026-01-02 15:45:00,desktop,Bangalore
161,view,P103,Clothing,11130,2026-01-02 15:46:00,mobile,Mumbai
629,add_to_cart,P105,Clothing,17982,2026-01-02 15:47:00,mobile,Mumbai
895,checkout,P105,Clothing,13103,2026-01-02 15:48:00,desktop,Bangalore
490,add_to_cart,P103,Beauty,10678,2026-01-02 15:49:00,mobile,Pune
1017,checkout,P105,Clothing,13079,2026-01-02 15:50:00,desktop,Bangalore
327,add_to_cart,P105,Clothing,2309,2026-01-02 15:51:00,desktop,Mumbai
598,view,P103,Beauty,12160,2026-01-02 15:52:00,desktop,Delhi
1015,checkout,P101,Grocery,7328,2026-01-02 15:53:00,mobile,Bangalore
289,view,P103,Clothing,9400,2026-01-02 15:54:00,mobile,Bangalore
593,add_to_cart,P101,Beauty,8781,2026-01-02 15:55:00,desktop,Pune
573,checkout,P105,Electronics,8296,2026-01-02 15:56:00,desktop,Mumbai
28,view,P101,Beauty,8367,2026-01-02 15:57:00,mobile,Delhi
954,view,P105,Electronics,5472,2026-01-02 15:58:00,mobile,Bangalore
43,add_to_cart,P101,Beauty,6250,2026-01-02 15:59:00,mobile,Bangalore
423,checkout,P101,Clothing,11020,2026-01-02 16:00:00,desktop,Bangalore
177,purchase,P103,Grocery,16101,2026-01-02 16:01:00,mobile,Delhi
529,add_to_cart,P101,Grocery,16956,2026-01-02 16:02:00,mobile,Bangalore
966,add_to_cart,P105,Clothing,15247,2026-01-02 16:03:00,mobile,Bangalore
198,purchase,P103,Electronics,17321,2026-01-02 16:04:00,mobile,Delhi
610,view,P101,Beauty,1286,2026-01-02 16:05:00,desktop,Bangalore
842,view,P103,Clothing,6561,2026-01-02 16:06:00,mobile,Delhi
853,checkout,P104,Beauty,17965,2026-01-02 16:07:00,mobile,Pune
22,checkout,P103,Clothing,11564,2026-01-02 16:08:00,mobile,Delhi
1136,checkout,P104,Clothing,14152,2026-01-02 16:09:00,mobile,Pune
1081,add_to_cart,P104,Beauty,7432,2026-01-02 16:10:00,mobile,Delhi
1090,view,P103,Grocery,16715,2026-01-02 16:11:00,mobile,Mumbai
842,add_to_cart,P105,Grocery,427,2026-01-02 16:12:00,mobile,Bangalore
98,view,P105,Electronics,5339,2026-01-02 16:13:00,desktop,Pune
1168,view,P105,Beauty,17433,2026-01-02 16:14:00,mobile,Bangalore
435,checkout,P102,Electronics,10178,2026-01-02 16:15:00,desktop,Bangalore
637,view,P104,Clothing,7138,2026-01-02 16:16:00,mobile,Delhi
1110,checkout,P103,Electronics,8148,2026-01-02 16:17:00,mobile,Mumbai
588,add_to_cart,P105,Clothing,15054,2026-01-02 16:18:00,mobile,Delhi
344,add_to_cart,P105,Beauty,2397,2026-01-02 16:19:00,mobile,Bangalore
571,view,P103,Beauty,17791,2026-01-02 16:20:00,mobile,Delhi
611,view,P104,Beauty,12803,2026-01-02 16:21:00,mobile,Pune
243,view,P103,Beauty,2879,2026-01-02 16:22:00,mobile,Mumbai
561,purchase,P102,Electronics,13806,2026-01-02 16:23:00,mobile,Bangalore
960,checkout,P102,Clothing,13325,2026-01-02 16:24:00,mobile,Delhi
32,add_to_cart,P103,Grocery,7418,2026-01-02 16:25:00,mobile,Pune
391,view,P104,Beauty,19820,2026-01-02 16:26:00,mobile,Mumbai
277,purchase,P105,Beauty,13631,2026-01-02 16:27:00,desktop,Delhi
532,view,P102,Clothing,5435,2026-01-02 16:28:00,mobile,Delhi
1178,view,P102,Grocery,9630,2026-01-02 16:29:00,desktop,Bangalore
383,add_to_cart,P104,Beauty,7602,2026-01-02 16:30:00,mobile,Pune
1092,purchase,P102,Grocery,1749,2026-01-02 16:31:00,desktop,Mumbai
884,view,P102,Beauty,13572,2026-01-02 16:32:00,mobile,Delhi
214,view,P104,Electronics,2962,2026-01-02 16:33:00,desktop,Mumbai
376,purchase,P103,Electronics,1017,2026-01-02 16:34:00,mobile,Pune
744,view,P105,Grocery,12544,2026-01-02 16:35:00,mobile,Bangalore
213,view,P105,Clothing,8453,2026-01-02 16:36:00,mobile,Bangalore
79,add_to_cart,P102,Clothing,5549,2026-01-02 16:37:00,mobile,Bangalore
628,checkout,P105,Electronics,2911,2026-01-02 16:38:00,desktop,Mumbai
604,add_to_cart,P103,Clothing,3521,2026-01-02 16:39:00,mobile,Mumbai
782,purchase,P102,Clothing,9390,2026-01-02 16:40:00,mobile,Delhi
1001,add_to_cart,P105,Clothing,2821,2026-01-02 16:41:00,mobile,Pune
680,view,P101,Grocery,10992,2026-01-02 16:42:00,mobile,Pune
58,purchase,P101,Grocery,19737,2026-01-02 16:43:00,mobile,Pune
1050,add_to_cart,P101,Clothing,15356,2026-01-02 16:44:00,mobile,Mumbai
881,view,P101,Electronics,888,2026-01-02 16:45:00,mobile,Bangalore
447,add_to_cart,P101,Clothing,16740,2026-01-02 16:46:00,mobile,Pune
66,view,P102,Beauty,4125,2026-01-02 16:47:00,mobile,Delhi
1068,view,P104,Electronics,6841,2026-01-02 16:48:00,mobile,Mumbai
1121,view,P104,Grocery,3754,2026-01-02 16:49:00,mobile,Bangalore
1012,add_to_cart,P102,Beauty,13680,2026-01-02 16:50:00,mobile,Pune
227,checkout,P102,Clothing,7760,2026-01-02 16:51:00,mobile,Bangalore
774,add_to_cart,P103,Clothing,3351,2026-01-02 16:52:00,desktop,Delhi
679,purchase,P104,Electronics,5368,2026-01-02 16:53:00,desktop,Pune
601,view,P101,Electronics,11881,2026-01-02 16:54:00,desktop,Pune
379,view,P102,Clothing,13589,2026-01-02 16:55:00,mobile,Bangalore
709,view,P101,Clothing,15231,2026-01-02 16:56:00,desktop,Mumbai
307,view,P104,Electronics,7662,2026-01-02 16:57:00,mobile,Bangalore
779,view,P105,Beauty,16087,2026-01-02 16:58:00,mobile,Delhi
504,checkout,P105,Grocery,14491,2026-01-02 16:59:00,mobile,Bangalore
268,purchase,P102,Electronics,2252,2026-01-02 17:00:00,desktop,Bangalore
8,purchase,P103,Beauty,8838,2026-01-02 17:01:00,desktop,Pune
508,view,P101,Clothing,7988,2026-01-02 17:02:00,mobile,Mumbai
476,checkout,P102,Grocery,10196,2026-01-02 17:03:00,mobile,Mumbai
164,view,P103,Beauty,5574,2026-01-02 17:04:00,mobile,Mumbai
485,view,P101,Grocery,588,2026-01-02 17:05:00,desktop,Mumbai
1096,checkout,P104,Grocery,18306,2026-01-02 17:06:00,desktop,Bangalore
567,add_to_cart,P105,Grocery,5722,2026-01-02 17:07:00,mobile,Pune
905,view,P103,Beauty,19605,2026-01-02 17:08:00,mobile,Pune
559,add_to_cart,P101,Beauty,3874,2026-01-02 17:09:00,mobile,Mumbai
238,view,P102,Clothing,6546,2026-01-02 17:10:00,desktop,Bangalore
1128,checkout,P101,Grocery,19936,2026-01-02 17:11:00,desktop,Mumbai
554,add_to_cart,P102,Electronics,8672,2026-01-02 17:12:00,mobile,Mumbai
828,purchase,P105,Electronics,7933,2026-01-02 17:13:00,mobile,Pune
468,view,P105,Electronics,10358,2026-01-02 17:14:00,desktop,Pune
386,view,P101,Beauty,12516,2026-01-02 17:15:00,mobile,Mumbai
775,add_to_cart,P101,Clothing,4987,2026-01-02 17:16:00,desktop,Bangalore
848,add_to_cart,P102,Beauty,19474,2026-01-02 17:17:00,mobile,Mumbai
387,view,P102,Grocery,19931,2026-01-02 17:18:00,desktop,Pune
877,checkout,P103,Electronics,16705,2026-01-02 17:19:00,desktop,Pune
259,checkout,P103,Beauty,15784,2026-01-02 17:20:00,mobile,Bangalore
283,purchase,P103,Electronics,717,2026-01-02 17:21:00,desktop,Mumbai
40,checkout,P101,Beauty,13736,2026-01-02 17:22:00,mobile,Mumbai
486,checkout,P103,Electronics,2670,2026-01-02 17:23:00,desktop,Delhi
929,add_to_cart,P101,Grocery,6409,2026-01-02 17:24:00,desktop,Mumbai
220,checkout,P105,Electronics,19239,2026-01-02 17:25:00,mobile,Bangalore
1153,view,P104,Grocery,2890,2026-01-02 17:26:00,mobile,Pune
1015,view,P105,Grocery,7926,2026-01-02 17:27:00,mobile,Delhi
1024,view,P101,Beauty,12234,2026-01-02 17:28:00,desktop,Bangalore
613,add_to_cart,P101,Beauty,19793,2026-01-02 17:29:00,desktop,Bangalore
928,view,P104,Beauty,4154,2026-01-02 17:30:00,mobile,Delhi
688,purchase,P102,Grocery,16190,2026-01-02 17:31:00,desktop,Mumbai
613,view,P102,Clothing,7781,2026-01-02 17:32:00,mobile,Delhi
260,view,P102,Clothing,15669,2026-01-02 17:33:00,mobile,Bangalore
990,add_to_cart,P103,Grocery,6608,2026-01-02 17:34:00,mobile,Mumbai
966,view,P102,Grocery,16708,2026-01-02 17:35:00,mobile,Pune
366,view,P103,Beauty,10533,2026-01-02 17:36:00,mobile,Delhi
544,view,P103,Beauty,12444,2026-01-02 17:37:00,mobile,Bangalore
649,add_to_cart,P102,Beauty,11988,2026-01-02 17:38:00,mobile,Mumbai
814,add_to_cart,P102,Clothing,19834,2026-01-02 17:39:00,desktop,Bangalore
1040,checkout,P104,Clothing,3927,2026-01-02 17:40:00,mobile,Mumbai
1153,checkout,P104,Grocery,17887,2026-01-02 17:41:00,mobile,Mumbai
575,add_to_cart,P103,Clothing,16357,2026-01-02 17:42:00,mobile,Delhi
1133,view,P104,Beauty,16893,2026-01-02 17:43:00,desktop,Pune
1013,view,P103,Beauty,2016,2026-01-02 17:44:00,desktop,Mumbai
670,checkout,P101,Beauty,2959,2026-01-02 17:45:00,desktop,Bangalore
269,view,P103,Beauty,7172,2026-01-02 17:46:00,desktop,Mumbai
1186,view,P103,Beauty,15623,2026-01-02 17:47:00,mobile,Pune
924,checkout,P104,Electronics,2151,2026-01-02 17:48:00,mobile,Bangalore
1126,add_to_cart,P101,Grocery,8314,2026-01-02 17:49:00,desktop,Mumbai
247,view,P105,Grocery,3068,2026-01-02 17:50:00,desktop,Mumbai
131,view,P105,Clothing,9036,2026-01-02 17:51:00,mobile,Delhi
353,purchase,P105,Beauty,701,2026-01-02 17:52:00,desktop,Pune
196,checkout,P101,Electronics,15551,2026-01-02 17:53:00,desktop,Mumbai
930,checkout,P102,Beauty,13357,2026-01-02 17:54:00,desktop,Pune
1022,add_to_cart,P101,Beauty,5374,2026-01-02 17:55:00,desktop,Mumbai
645,add_to_cart,P104,Clothing,18326,2026-01-02 17:56:00,mobile,Bangalore
227,purchase,P103,Electronics,10966,2026-01-02 17:57:00,mobile,Pune
701,purchase,P103,Electronics,12468,2026-01-02 17:58:00,mobile,Bangalore
265,view,P104,Grocery,19146,2026-01-02 17:59:00,mobile,Pune
646,checkout,P104,Beauty,8774,2026-01-02 18:00:00,desktop,Bangalore
211,view,P103,Electronics,19123,2026-01-02 18:01:00,mobile,Mumbai
943,view,P102,Grocery,15562,2026-01-02 18:02:00,mobile,Bangalore
457,add_to_cart,P102,Electronics,11603,2026-01-02 18:03:00,mobile,Bangalore
725,add_to_cart,P102,Beauty,15724,2026-01-02 18:04:00,desktop,Mumbai
982,purchase,P104,Grocery,14470,2026-01-02 18:05:00,mobile,Pune
1155,view,P103,Electronics,5468,2026-01-02 18:06:00,mobile,Bangalore
588,add_to_cart,P103,Clothing,12667,2026-01-02 18:07:00,mobile,Delhi
476,purchase,P103,Electronics,3925,2026-01-02 18:08:00,mobile,Delhi
986,purchase,P101,Beauty,10491,2026-01-02 18:09:00,desktop,Bangalore
156,view,P101,Clothing,9974,2026-01-02 18:10:00,desktop,Bangalore
190,view,P105,Electronics,3708,2026-01-02 18:11:00,mobile,Bangalore
981,add_to_cart,P101,Electronics,6978,2026-01-02 18:12:00,desktop,Pune
546,view,P102,Grocery,1118,2026-01-02 18:13:00,mobile,Mumbai
41,purchase,P102,Beauty,17795,2026-01-02 18:14:00,desktop,Delhi
307,purchase,P102,Electronics,9710,2026-01-02 18:15:00,mobile,Delhi
943,view,P102,Electronics,2600,2026-01-02 18:16:00,desktop,Pune
338,view,P105,Electronics,2767,2026-01-02 18:17:00,mobile,Bangalore
